artifact_id,region_id,block_id,block_row,block_col,longitude,latitude,month,product_id,eligible_land_cell_days,valid_cell_days,detected_cell_days,native_rate_per_1000,support_fraction,observation_status,comparison_status,investigation_priority
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r042_c060,42,60,94.99117,26.45833,2023-03,myd14a1_061_aqua,3100,2538,0,0.0,0.81871,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r042_c061,42,61,95.08426,26.45833,2023-03,myd14a1_061_aqua,3100,2393,0,0.0,0.771935,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r042_c062,42,62,95.17734,26.45833,2023-03,myd14a1_061_aqua,3100,2293,0,0.0,0.739677,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r042_c063,42,63,95.27042,26.45833,2023-03,myd14a1_061_aqua,3100,2218,4,1.8034,0.715484,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r042_c064,42,64,95.36351,26.45833,2023-03,myd14a1_061_aqua,3100,2304,1,0.434,0.743226,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r042_c065,42,65,95.45659,26.45833,2023-03,myd14a1_061_aqua,3100,2359,3,1.2717,0.760968,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r042_c066,42,66,95.54967,26.45833,2023-03,myd14a1_061_aqua,3100,2370,5,2.1097,0.764516,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r042_c067,42,67,95.64276,26.45833,2023-03,myd14a1_061_aqua,3100,2457,0,0.0,0.792581,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r042_c068,42,68,95.73584,26.45833,2023-03,myd14a1_061_aqua,3100,2429,0,0.0,0.783548,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r042_c069,42,69,95.82892,26.45833,2023-03,myd14a1_061_aqua,3100,2088,0,0.0,0.673548,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r042_c070,42,70,95.922,26.45833,2023-03,myd14a1_061_aqua,3100,2207,0,0.0,0.711935,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r042_c071,42,71,96.01509,26.45833,2023-03,myd14a1_061_aqua,1054,791,0,0.0,0.750474,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r043_c039,43,39,92.96924,26.375,2023-03,myd14a1_061_aqua,589,484,0,0.0,0.821732,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r043_c040,43,40,93.06225,26.375,2023-03,myd14a1_061_aqua,3007,2478,27,10.8959,0.824077,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r043_c041,43,41,93.15527,26.375,2023-03,myd14a1_061_aqua,3100,2560,16,6.25,0.825806,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r043_c042,43,42,93.24828,26.375,2023-03,myd14a1_061_aqua,3100,2472,3,1.2136,0.797419,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r043_c043,43,43,93.3413,26.375,2023-03,myd14a1_061_aqua,3100,2497,6,2.4029,0.805484,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r043_c044,43,44,93.43431,26.375,2023-03,myd14a1_061_aqua,3100,2574,0,0.0,0.830323,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r043_c045,43,45,93.52733,26.375,2023-03,myd14a1_061_aqua,3100,2660,0,0.0,0.858065,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r043_c046,43,46,93.62035,26.375,2023-03,myd14a1_061_aqua,3100,2434,2,0.8217,0.785161,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r043_c047,43,47,93.71336,26.375,2023-03,myd14a1_061_aqua,3100,2441,3,1.229,0.787419,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r043_c048,43,48,93.80638,26.375,2023-03,myd14a1_061_aqua,3100,2537,0,0.0,0.818387,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r043_c049,43,49,93.89939,26.375,2023-03,myd14a1_061_aqua,3100,2590,0,0.0,0.835484,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r043_c050,43,50,93.99241,26.375,2023-03,myd14a1_061_aqua,3100,2680,0,0.0,0.864516,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r043_c051,43,51,94.08542,26.375,2023-03,myd14a1_061_aqua,3100,2631,0,0.0,0.84871,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r043_c052,43,52,94.17844,26.375,2023-03,myd14a1_061_aqua,3100,2665,5,1.8762,0.859677,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r043_c053,43,53,94.27146,26.375,2023-03,myd14a1_061_aqua,3100,2681,0,0.0,0.864839,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r043_c054,43,54,94.36447,26.375,2023-03,myd14a1_061_aqua,3100,2759,10,3.6245,0.89,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r043_c055,43,55,94.45749,26.375,2023-03,myd14a1_061_aqua,3100,2832,0,0.0,0.913548,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r043_c056,43,56,94.5505,26.375,2023-03,myd14a1_061_aqua,3100,2589,9,3.4762,0.835161,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r043_c057,43,57,94.64352,26.375,2023-03,myd14a1_061_aqua,3100,2562,38,14.8322,0.826452,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r043_c058,43,58,94.73653,26.375,2023-03,myd14a1_061_aqua,3100,2610,12,4.5977,0.841935,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r043_c059,43,59,94.82955,26.375,2023-03,myd14a1_061_aqua,3100,2603,0,0.0,0.839677,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r043_c060,43,60,94.92257,26.375,2023-03,myd14a1_061_aqua,3100,2603,0,0.0,0.839677,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r043_c061,43,61,95.01558,26.375,2023-03,myd14a1_061_aqua,3100,2548,0,0.0,0.821935,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r043_c062,43,62,95.1086,26.375,2023-03,myd14a1_061_aqua,3100,2402,4,1.6653,0.774839,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r043_c063,43,63,95.20161,26.375,2023-03,myd14a1_061_aqua,3100,2282,0,0.0,0.736129,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r043_c064,43,64,95.29463,26.375,2023-03,myd14a1_061_aqua,3100,2308,25,10.8319,0.744516,available,calibration_not_released,unavailable
