latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-11.40375,153.3076,328.96,0.65,0.73,2026-09-17,0241,N,nominal,2.0NRT,291.44,4.99,D
-9.23858,152.89171,326.26,0.65,0.73,2026-09-17,0241,N,nominal,2.0NRT,290.71,4.12,D
-1.16337,131.28265,340.26,0.55,0.51,2026-09-17,0423,N,nominal,2.0NRT,299.38,7.31,D
-0.73228,133.57788,330.83,0.39,0.44,2026-09-17,0423,N,nominal,2.0NRT,297.23,3.76,D
-0.73281,133.57442,340,0.39,0.44,2026-09-17,0423,N,nominal,2.0NRT,297.04,3.76,D
-1.02161,131.28905,343.58,0.55,0.51,2026-09-17,0423,N,nominal,2.0NRT,299.34,6.09,D
-1.02037,131.28749,351.21,0.55,0.51,2026-09-17,0423,N,nominal,2.0NRT,298.14,9.6,D
-1.56384,127.42631,330.48,0.52,0.66,2026-09-17,0423,N,nominal,2.0NRT,299.47,4.16,D
-1.45183,127.58882,338.19,0.5,0.66,2026-09-17,0423,N,nominal,2.0NRT,291.46,3.71,D
-1.45665,127.43525,341.53,0.51,0.66,2026-09-17,0423,N,nominal,2.0NRT,291.78,6.16,D
-0.66047,131.91585,331.11,0.49,0.49,2026-09-17,0423,N,nominal,2.0NRT,296.84,4.37,D
-0.64965,131.95636,336.17,0.49,0.49,2026-09-17,0423,N,nominal,2.0NRT,299.48,4.93,D
-0.65166,131.94327,328.96,0.49,0.49,2026-09-17,0423,N,nominal,2.0NRT,300.04,2.82,D
-0.65602,131.91495,332.28,0.49,0.49,2026-09-17,0423,N,nominal,2.0NRT,299.48,4.37,D
-0.64393,131.96373,334.17,0.49,0.49,2026-09-17,0423,N,nominal,2.0NRT,299.66,6.04,D
-0.63882,131.96719,343.26,0.49,0.49,2026-09-17,0423,N,nominal,2.0NRT,301.15,8.64,D
-0.63436,131.96642,333.85,0.49,0.49,2026-09-17,0423,N,nominal,2.0NRT,301.78,3.81,D
-0.06267,129.61438,339.24,0.35,0.56,2026-09-17,0423,N,nominal,2.0NRT,296.06,3.06,D
0.48237,127.99207,334.38,0.44,0.62,2026-09-17,0423,N,nominal,2.0NRT,298.49,8.89,D
0.48754,127.98737,330.07,0.44,0.62,2026-09-17,0423,N,nominal,2.0NRT,297.58,9.42,D
0.48744,127.98705,329.72,0.44,0.62,2026-09-17,0423,N,nominal,2.0NRT,297.33,9.98,D
0.48683,127.98331,327.89,0.44,0.62,2026-09-17,0423,N,nominal,2.0NRT,297.33,7.26,D
0.58865,127.9547,326.85,0.44,0.62,2026-09-17,0423,N,nominal,2.0NRT,296.07,5.3,D
0.58936,127.9548,327.84,0.44,0.62,2026-09-17,0423,N,nominal,2.0NRT,295.89,5.87,D
0.62492,127.8817,329.76,0.44,0.63,2026-09-17,0423,N,nominal,2.0NRT,293.04,3.32,D
0.70076,128.24631,367,0.42,0.61,2026-09-17,0423,N,high,2.0NRT,298.26,15.85,D
0.70121,128.24913,339.59,0.42,0.61,2026-09-17,0423,N,nominal,2.0NRT,296.41,15.85,D
0.70021,128.24283,327.93,0.42,0.61,2026-09-17,0423,N,nominal,2.0NRT,293.81,10.71,D
0.70698,127.83698,367,0.45,0.63,2026-09-17,0423,N,high,2.0NRT,296.03,11.26,D
0.71434,127.88472,345.54,0.44,0.63,2026-09-17,0423,N,nominal,2.0NRT,295.11,8.53,D
0.70617,127.83689,367,0.45,0.63,2026-09-17,0423,N,high,2.0NRT,296.39,11.5,D
0.71389,127.88458,345.55,0.44,0.63,2026-09-17,0423,N,nominal,2.0NRT,294.45,7.62,D
1.04365,128.20912,344.62,0.42,0.61,2026-09-17,0423,N,nominal,2.0NRT,291.12,7.07,D
1.24127,127.8483,355.85,0.44,0.62,2026-09-17,0423,N,nominal,2.0NRT,298.09,7.73,D
1.24233,127.84821,354.89,0.44,0.62,2026-09-17,0423,N,nominal,2.0NRT,297.76,9.37,D
1.2481,127.84745,328.71,0.44,0.62,2026-09-17,0423,N,nominal,2.0NRT,295.96,1.52,D
1.39603,128.22652,335.14,0.41,0.61,2026-09-17,0423,N,nominal,2.0NRT,296.36,5.98,D
1.39392,128.22839,329.77,0.41,0.61,2026-09-17,0423,N,nominal,2.0NRT,295.45,5.22,D
1.42859,127.94231,367,0.43,0.62,2026-09-17,0423,N,high,2.0NRT,299.76,9.54,D
1.42817,127.86607,327.32,0.43,0.62,2026-09-17,0423,N,nominal,2.0NRT,296.6,2.21,D
1.4587,127.98505,329.68,0.42,0.61,2026-09-17,0423,N,nominal,2.0NRT,296.56,3.14,D
1.42964,127.86578,331.31,0.43,0.62,2026-09-17,0423,N,nominal,2.0NRT,296.98,2.17,D
1.46102,127.98454,329.21,0.42,0.61,2026-09-17,0423,N,nominal,2.0NRT,296.41,3.26,D
1.49185,127.63046,337.74,0.45,0.63,2026-09-17,0423,N,nominal,2.0NRT,307.47,8.32,D
1.49069,127.62315,329.2,0.45,0.63,2026-09-17,0423,N,nominal,2.0NRT,298.89,4.01,D
1.49747,127.62834,331.51,0.45,0.63,2026-09-17,0423,N,low,2.0NRT,301.57,8.45,D
1.57164,128.02158,337.58,0.42,0.61,2026-09-17,0423,N,nominal,2.0NRT,297.04,5.5,D
1.57256,127.91664,334.66,0.43,0.62,2026-09-17,0423,N,nominal,2.0NRT,296.87,2.7,D
1.49673,127.62895,343.36,0.45,0.63,2026-09-17,0423,N,nominal,2.0NRT,305.12,13.72,D
1.49559,127.62214,339.21,0.45,0.63,2026-09-17,0423,N,nominal,2.0NRT,295.23,5.7,D
1.56793,128.0217,340.45,0.42,0.61,2026-09-17,0423,N,nominal,2.0NRT,297.54,5.26,D
1.57378,127.91614,334.18,0.43,0.62,2026-09-17,0423,N,nominal,2.0NRT,296.6,3.23,D
1.60376,127.99243,327.9,0.42,0.61,2026-09-17,0423,N,nominal,2.0NRT,297.5,2.37,D
1.41527,124.8227,336.48,0.7,0.75,2026-09-17,0423,N,nominal,2.0NRT,293.4,7.58,D
1.54571,125.19252,345.33,0.65,0.73,2026-09-17,0423,N,nominal,2.0NRT,295.87,13.64,D
1.54051,125.19365,329.47,0.65,0.73,2026-09-17,0423,N,nominal,2.0NRT,295.5,7.65,D
1.54684,125.19005,339.06,0.65,0.73,2026-09-17,0423,N,nominal,2.0NRT,295.39,7.65,D
2.33408,128.32538,367,0.39,0.59,2026-09-17,0425,N,high,2.0NRT,291.19,11.41,D
2.37791,128.3185,333.99,0.39,0.59,2026-09-17,0425,N,nominal,2.0NRT,284.36,5.71,D
2.37814,128.31575,339.15,0.39,0.59,2026-09-17,0425,N,nominal,2.0NRT,285.69,5.53,D
7.44976,134.57303,332.6,0.42,0.37,2026-09-17,0425,N,low,2.0NRT,294.89,16.87,D
-8.80692,140.68645,343.68,0.39,0.36,2026-09-17,0421,N,nominal,2.0NRT,307.41,6.35,D
-11.99704,142.58432,348.12,0.4,0.37,2026-09-17,0419,N,nominal,2.0NRT,307.26,9.43,D
-11.99306,142.58746,350.25,0.4,0.37,2026-09-17,0419,N,nominal,2.0NRT,307.94,7.97,D
-11.98967,142.5869,350.67,0.4,0.37,2026-09-17,0419,N,nominal,2.0NRT,308.19,7.97,D
-11.98627,142.58635,348.52,0.4,0.37,2026-09-17,0419,N,nominal,2.0NRT,306.58,7.09,D
-11.98288,142.58578,340.74,0.4,0.37,2026-09-17,0419,N,nominal,2.0NRT,307.45,7.09,D
-11.98406,142.57838,348.91,0.4,0.37,2026-09-17,0419,N,nominal,2.0NRT,306.4,5.3,D
-11.97949,142.58521,346.51,0.4,0.37,2026-09-17,0419,N,nominal,2.0NRT,307.5,6.65,D
-11.98067,142.57782,336.5,0.4,0.37,2026-09-17,0419,N,nominal,2.0NRT,301.1,3.62,D
-11.97609,142.58467,336.86,0.4,0.37,2026-09-17,0419,N,nominal,2.0NRT,304.82,6.65,D
-11.86592,141.99866,349.32,0.39,0.36,2026-09-17,0419,N,nominal,2.0NRT,309.76,5.48,D
-10.00963,151.16632,330.22,0.45,0.63,2026-09-17,0419,N,nominal,2.0NRT,294.72,4.39,D
-11.32947,142.1246,338.9,0.4,0.37,2026-09-17,0419,N,nominal,2.0NRT,307.95,8.28,D
-11.32098,142.15666,348.05,0.4,0.37,2026-09-17,0419,N,nominal,2.0NRT,303.99,5.51,D
-11.32154,142.15305,345.8,0.4,0.37,2026-09-17,0419,N,nominal,2.0NRT,299.55,5.51,D
-11.31703,142.15974,343.98,0.4,0.37,2026-09-17,0419,N,nominal,2.0NRT,304.49,6.54,D
-11.3176,142.15613,339.17,0.4,0.37,2026-09-17,0419,N,nominal,2.0NRT,303.47,5.77,D
-11.31309,142.16283,355.09,0.4,0.37,2026-09-17,0419,N,nominal,2.0NRT,305.67,6.54,D
-11.31366,142.15921,343.89,0.4,0.37,2026-09-17,0419,N,nominal,2.0NRT,305.76,6.54,D
-9.62115,150.7594,348.84,0.43,0.62,2026-09-17,0419,N,nominal,2.0NRT,292.74,6.89,D
-9.64156,150.61839,328.14,0.42,0.61,2026-09-17,0419,N,nominal,2.0NRT,292.76,4.42,D
-9.63239,150.45038,338.45,0.41,0.6,2026-09-17,0419,N,nominal,2.0NRT,294.76,4.46,D
-9.82264,149.37431,330,0.34,0.56,2026-09-17,0419,N,nominal,2.0NRT,287.67,3.39,D
-11.99279,135.67159,337.92,0.41,0.45,2026-09-17,0419,N,nominal,2.0NRT,302.55,6.64,D
-11.98866,135.67101,341.77,0.41,0.45,2026-09-17,0419,N,nominal,2.0NRT,302.52,6.64,D
-11.98452,135.67046,335.78,0.41,0.45,2026-09-17,0419,N,nominal,2.0NRT,301.15,3.68,D
-11.98501,135.6667,339.84,0.41,0.45,2026-09-17,0419,N,nominal,2.0NRT,302.96,3.68,D
-11.99394,135.59871,337.16,0.41,0.45,2026-09-17,0419,N,nominal,2.0NRT,302.1,4.06,D
-11.99444,135.59492,332.4,0.41,0.45,2026-09-17,0419,N,low,2.0NRT,302.64,4.49,D
-11.99493,135.59113,336.61,0.41,0.45,2026-09-17,0419,N,nominal,2.0NRT,302.28,4.49,D
-11.98039,135.66989,334.63,0.41,0.45,2026-09-17,0419,N,nominal,2.0NRT,300.47,3.68,D
-11.98088,135.66615,347.89,0.41,0.45,2026-09-17,0419,N,nominal,2.0NRT,302.28,3.68,D
-11.99128,135.58672,333.03,0.41,0.45,2026-09-17,0419,N,nominal,2.0NRT,300.78,3.43,D
-11.98636,135.67075,341.27,0.41,0.45,2026-09-17,0419,N,nominal,2.0NRT,301.73,6.09,D
-11.99735,135.59158,344.05,0.41,0.45,2026-09-17,0419,N,nominal,2.0NRT,301.28,5.24,D
-11.98275,135.66644,342.54,0.41,0.45,2026-09-17,0419,N,nominal,2.0NRT,302.06,6.09,D
-11.99267,135.59479,338.8,0.41,0.45,2026-09-17,0419,N,nominal,2.0NRT,302.53,5.24,D
-11.9781,135.66963,345.63,0.41,0.45,2026-09-17,0419,N,nominal,2.0NRT,302,6.93,D
-11.97862,135.66589,351.68,0.41,0.45,2026-09-17,0419,N,nominal,2.0NRT,304.61,6.93,D
-11.97914,135.66214,350.25,0.41,0.45,2026-09-17,0419,N,nominal,2.0NRT,303.46,3.91,D
-11.97966,135.65839,330.9,0.41,0.45,2026-09-17,0419,N,nominal,2.0NRT,299.63,3.91,D
-11.97397,135.66905,344.6,0.41,0.45,2026-09-17,0419,N,nominal,2.0NRT,304.12,6.93,D
-11.97501,135.66153,341.74,0.41,0.45,2026-09-17,0419,N,nominal,2.0NRT,301.83,3.91,D
-11.96932,135.67227,339.86,0.4,0.45,2026-09-17,0419,N,nominal,2.0NRT,300.06,8.22,D
-11.96984,135.66847,344.19,0.41,0.45,2026-09-17,0419,N,nominal,2.0NRT,303.23,6.72,D
-11.96572,135.66789,347.34,0.41,0.45,2026-09-17,0419,N,nominal,2.0NRT,302.63,6.72,D
-11.96159,135.66728,355.15,0.41,0.45,2026-09-17,0419,N,nominal,2.0NRT,305.21,11.67,D
-11.95747,135.6667,343.21,0.41,0.45,2026-09-17,0419,N,nominal,2.0NRT,301.72,11.67,D
-9.76936,149.25139,333.14,0.34,0.56,2026-09-17,0419,N,nominal,2.0NRT,294.11,2.78,D
-9.76993,149.24825,333.77,0.34,0.56,2026-09-17,0419,N,nominal,2.0NRT,290.63,2.78,D
-10.90149,142.38092,332.75,0.4,0.37,2026-09-17,0419,N,nominal,2.0NRT,297.18,2.09,D
-11.97108,133.97079,343.01,0.52,0.5,2026-09-17,0419,N,nominal,2.0NRT,298.16,6.51,D
-9.34702,150.46747,330.21,0.41,0.61,2026-09-17,0419,N,nominal,2.0NRT,295.78,3.62,D
-9.39013,150.20317,367,0.4,0.6,2026-09-17,0419,N,high,2.0NRT,294.39,6.85,D
-11.95109,133.94347,346.97,0.52,0.5,2026-09-17,0419,N,nominal,2.0NRT,301.15,7.96,D
-11.95236,133.93372,342.22,0.52,0.5,2026-09-17,0419,N,nominal,2.0NRT,300.9,9.73,D
-9.8158,147.76921,335.24,0.54,0.5,2026-09-17,0419,N,nominal,2.0NRT,293.12,3.95,D
-9.64933,148.55624,330.47,0.61,0.53,2026-09-17,0419,N,nominal,2.0NRT,294.78,2.49,D
-10.61988,142.30823,342.43,0.4,0.37,2026-09-17,0419,N,nominal,2.0NRT,298.68,4.68,D
-10.62047,142.3045,338.67,0.4,0.37,2026-09-17,0419,N,nominal,2.0NRT,300.73,3.44,D
-10.61707,142.30396,345.5,0.4,0.37,2026-09-17,0419,N,nominal,2.0NRT,299.53,3.64,D
-10.61765,142.30028,331.95,0.4,0.37,2026-09-17,0419,N,nominal,2.0NRT,300.1,3.64,D
-10.61027,142.30287,348.3,0.4,0.37,2026-09-17,0419,N,nominal,2.0NRT,301.78,10.45,D
-10.60687,142.30232,349.27,0.4,0.37,2026-09-17,0419,N,nominal,2.0NRT,299.96,10.45,D
-9.38158,149.13202,367,0.34,0.56,2026-09-17,0419,N,high,2.0NRT,293.94,8.91,D
-11.75173,133.79663,339.87,0.53,0.5,2026-09-17,0419,N,nominal,2.0NRT,297.91,5.45,D
-11.75237,133.79172,340.21,0.53,0.5,2026-09-17,0419,N,nominal,2.0NRT,300.85,5.45,D
-11.74706,133.79604,345.02,0.53,0.5,2026-09-17,0419,N,nominal,2.0NRT,300.98,7.29,D
-11.74769,133.79112,338.33,0.53,0.5,2026-09-17,0419,N,nominal,2.0NRT,299.83,7.29,D
-11.74238,133.79543,347.44,0.53,0.5,2026-09-17,0419,N,nominal,2.0NRT,300.64,7.29,D
-11.81375,133.23882,353.14,0.58,0.52,2026-09-17,0419,N,nominal,2.0NRT,302.13,11.38,D
-11.73771,133.79483,345.3,0.53,0.5,2026-09-17,0419,N,nominal,2.0NRT,299.68,6.42,D
-11.73835,133.78989,335.44,0.53,0.5,2026-09-17,0419,N,nominal,2.0NRT,297.54,6.42,D
-11.80888,133.23824,343.07,0.58,0.52,2026-09-17,0419,N,nominal,2.0NRT,301.45,6.88,D
-9.40819,148.78178,356.3,0.64,0.54,2026-09-17,0419,N,nominal,2.0NRT,296.53,26,D
-11.73368,133.78923,336.79,0.53,0.5,2026-09-17,0419,N,nominal,2.0NRT,300.22,6.42,D
-11.8047,133.23227,349.45,0.58,0.52,2026-09-17,0419,N,nominal,2.0NRT,302.42,6.88,D
-11.79985,133.23157,349.44,0.58,0.52,2026-09-17,0419,N,nominal,2.0NRT,301.58,7.12,D
-11.795,133.23083,346.35,0.58,0.52,2026-09-17,0419,N,nominal,2.0NRT,301.07,7.12,D
-11.79015,133.23007,337.71,0.58,0.52,2026-09-17,0419,N,nominal,2.0NRT,301.38,6.07,D
-11.78598,133.22395,335.91,0.58,0.52,2026-09-17,0419,N,nominal,2.0NRT,304.72,9.09,D
-11.78112,133.22327,331.5,0.58,0.52,2026-09-17,0419,N,low,2.0NRT,302.55,4.84,D
-11.78179,133.21788,335.34,0.58,0.52,2026-09-17,0419,N,nominal,2.0NRT,304.67,4.84,D
-11.82165,132.77289,343.42,0.62,0.54,2026-09-17,0419,N,nominal,2.0NRT,297.99,3.28,D
-11.81663,132.77223,330.71,0.62,0.54,2026-09-17,0419,N,low,2.0NRT,300.78,3.66,D
-11.81161,132.77159,330.26,0.62,0.54,2026-09-17,0419,N,low,2.0NRT,304.59,3.66,D
-11.78385,133.22093,332.94,0.58,0.52,2026-09-17,0419,N,low,2.0NRT,305.26,10.11,D
-11.77971,133.21489,342.21,0.58,0.52,2026-09-17,0419,N,nominal,2.0NRT,303.09,7.64,D
-11.82209,132.77654,345.89,0.62,0.54,2026-09-17,0419,N,nominal,2.0NRT,298.27,7.09,D
-11.81708,132.77592,337.78,0.62,0.54,2026-09-17,0419,N,nominal,2.0NRT,299.98,7.09,D
-9.35506,148.76787,331.26,0.32,0.54,2026-09-17,0419,N,nominal,2.0NRT,293.35,2.52,D
-11.78903,132.79597,331.04,0.62,0.54,2026-09-17,0419,N,low,2.0NRT,301.27,5.02,D
-11.78402,132.79538,335.46,0.62,0.54,2026-09-17,0419,N,nominal,2.0NRT,301.08,5.02,D
-11.77975,132.78897,351.8,0.62,0.54,2026-09-17,0419,N,nominal,2.0NRT,302,10.32,D
-11.77045,132.78197,342.12,0.62,0.54,2026-09-17,0419,N,nominal,2.0NRT,301.72,8.38,D
-9.26311,148.78804,342.21,0.32,0.55,2026-09-17,0419,N,nominal,2.0NRT,294.45,6.28,D
-9.26365,148.7851,349.48,0.32,0.55,2026-09-17,0419,N,nominal,2.0NRT,295.43,4.89,D
-9.26444,148.78741,352.3,0.32,0.55,2026-09-17,0419,N,nominal,2.0NRT,294.92,7.94,D
-9.26496,148.78447,342.95,0.32,0.55,2026-09-17,0419,N,nominal,2.0NRT,294.8,5.44,D
-9.11941,148.95268,342.21,0.33,0.55,2026-09-17,0419,N,nominal,2.0NRT,294.64,4.48,D
-9.11741,148.95245,347.73,0.33,0.55,2026-09-17,0419,N,nominal,2.0NRT,295.71,2.67,D
-9.11795,148.94942,331.36,0.33,0.55,2026-09-17,0419,N,nominal,2.0NRT,293.77,2.67,D
-11.81182,130.47136,334.85,0.45,0.63,2026-09-17,0419,N,nominal,2.0NRT,301.82,3.51,D
-11.80596,130.47073,367,0.45,0.63,2026-09-17,0419,N,high,2.0NRT,304.65,13.76,D
-11.80547,130.47495,335.67,0.45,0.63,2026-09-17,0419,N,nominal,2.0NRT,301.7,12.13,D
-11.77586,130.52618,367,0.44,0.62,2026-09-17,0419,N,high,2.0NRT,307.25,52.07,D
-11.77538,130.53038,337.3,0.44,0.62,2026-09-17,0419,N,nominal,2.0NRT,302.68,41.64,D
-11.77002,130.5256,367,0.44,0.62,2026-09-17,0419,N,high,2.0NRT,313.99,52.07,D
-11.7705,130.52144,208,0.44,0.62,2026-09-17,0419,N,low,2.0NRT,312.13,52.07,D
-11.80647,130.47107,367,0.45,0.63,2026-09-17,0419,N,high,2.0NRT,305.93,16.06,D
-9.08384,148.56006,330.44,0.62,0.54,2026-09-17,0419,N,nominal,2.0NRT,293.41,5.18,D
-11.77597,130.52643,367,0.44,0.62,2026-09-17,0419,N,high,2.0NRT,306.13,57.56,D
-11.77546,130.53061,339.14,0.44,0.62,2026-09-17,0419,N,nominal,2.0NRT,303.14,24.31,D
-11.77013,130.52585,367,0.44,0.62,2026-09-17,0419,N,high,2.0NRT,309,57.56,D
-11.77064,130.5217,304.02,0.44,0.62,2026-09-17,0419,N,low,2.0NRT,320.72,57.56,D
-9.23152,147.2244,332.58,0.5,0.49,2026-09-17,0419,N,nominal,2.0NRT,295.08,3.67,D
-9.24866,147.04953,348.26,0.49,0.49,2026-09-17,0419,N,nominal,2.0NRT,295.18,4.58,D
-9.24258,147.05774,341.7,0.49,0.49,2026-09-17,0419,N,nominal,2.0NRT,294.82,6.1,D
-9.2575,147.01485,331.63,0.49,0.48,2026-09-17,0419,N,nominal,2.0NRT,298.55,3.65,D
-9.24692,147.04997,344.12,0.49,0.49,2026-09-17,0419,N,nominal,2.0NRT,296.36,11.47,D
-9.24091,147.05818,340.81,0.49,0.49,2026-09-17,0419,N,nominal,2.0NRT,295.39,7.98,D
-8.51258,151.05136,328.66,0.47,0.64,2026-09-17,0419,N,nominal,2.0NRT,295.17,4.78,D
-11.61445,130.69731,334.04,0.43,0.62,2026-09-17,0419,N,nominal,2.0NRT,307.6,5.56,D
-11.61494,130.69328,338.4,0.43,0.62,2026-09-17,0419,N,nominal,2.0NRT,308.8,5.56,D
-11.60871,130.69653,367,0.43,0.62,2026-09-17,0419,N,high,2.0NRT,309.95,5.56,D
-11.6092,130.69254,344.15,0.43,0.62,2026-09-17,0419,N,nominal,2.0NRT,306.42,5.56,D
-11.60297,130.69579,367,0.43,0.62,2026-09-17,0419,N,high,2.0NRT,305.99,30.65,D
-11.60346,130.69171,353.51,0.43,0.62,2026-09-17,0419,N,nominal,2.0NRT,311.9,30.65,D
-11.59773,130.69087,367,0.43,0.62,2026-09-17,0419,N,high,2.0NRT,312.39,30.65,D
-9.17967,147.03831,338.44,0.49,0.49,2026-09-17,0419,N,nominal,2.0NRT,294.22,1.82,D
-11.58722,130.6812,346.64,0.43,0.62,2026-09-17,0419,N,nominal,2.0NRT,304.72,5.36,D
-11.58148,130.68042,367,0.43,0.62,2026-09-17,0419,N,high,2.0NRT,309.98,21.38,D
-11.58195,130.67639,367,0.43,0.62,2026-09-17,0419,N,high,2.0NRT,314.1,38.82,D
-11.58243,130.67236,367,0.43,0.62,2026-09-17,0419,N,high,2.0NRT,317.33,38.82,D
-11.58292,130.66829,367,0.43,0.62,2026-09-17,0419,N,high,2.0NRT,309.8,12.8,D
-11.5834,130.66418,367,0.43,0.62,2026-09-17,0419,N,high,2.0NRT,307.12,12.8,D
-11.57717,130.66754,367,0.43,0.62,2026-09-17,0419,N,high,2.0NRT,311.5,12.8,D
-11.57573,130.67964,348.2,0.43,0.62,2026-09-17,0419,N,nominal,2.0NRT,304.65,21.38,D
-11.57621,130.67561,355.75,0.43,0.62,2026-09-17,0419,N,nominal,2.0NRT,320.17,38.82,D
-11.57765,130.66345,336.04,0.43,0.62,2026-09-17,0419,N,nominal,2.0NRT,304.95,12.8,D
-11.57668,130.67163,367,0.43,0.62,2026-09-17,0419,N,low,2.0NRT,326.07,38.82,D
-11.57094,130.67082,367,0.43,0.62,2026-09-17,0419,N,high,2.0NRT,311.58,29.71,D
-11.57142,130.66675,367,0.43,0.62,2026-09-17,0419,N,high,2.0NRT,311.1,45.98,D
-11.5719,130.66269,367,0.43,0.62,2026-09-17,0419,N,high,2.0NRT,307.39,45.98,D
-11.57237,130.65869,352.25,0.43,0.62,2026-09-17,0419,N,nominal,2.0NRT,306.79,40.59,D
-11.4833,131.35866,367,0.38,0.59,2026-09-17,0419,N,high,2.0NRT,307.97,12.8,D
-11.48373,131.3551,367,0.38,0.59,2026-09-17,0419,N,high,2.0NRT,309.86,12.8,D
-11.56615,130.66191,367,0.43,0.62,2026-09-17,0419,N,high,2.0NRT,307.39,45.98,D
-11.56709,130.65396,367,0.43,0.62,2026-09-17,0419,N,high,2.0NRT,304.44,40.59,D
-11.48287,131.36226,331,0.38,0.59,2026-09-17,0419,N,nominal,2.0NRT,304.14,5.57,D
-11.57706,130.56909,338.64,0.44,0.62,2026-09-17,0419,N,nominal,2.0NRT,307.46,2.25,D
-11.56662,130.65794,367,0.43,0.62,2026-09-17,0419,N,low,2.0NRT,325.48,40.59,D
-11.47694,131.36516,332.34,0.38,0.59,2026-09-17,0419,N,low,2.0NRT,305.36,3.64,D
-11.47145,131.36449,346.53,0.38,0.59,2026-09-17,0419,N,nominal,2.0NRT,305.06,3.64,D
-11.46006,131.36661,367,0.38,0.59,2026-09-17,0419,N,high,2.0NRT,308.24,8.88,D
-9.12687,147.17514,331.23,0.5,0.49,2026-09-17,0419,N,nominal,2.0NRT,295.52,4.54,D
-11.48277,131.35793,367,0.38,0.59,2026-09-17,0419,N,high,2.0NRT,309.02,13.1,D
-11.57019,130.6667,367,0.43,0.62,2026-09-17,0419,N,high,2.0NRT,309.4,45.04,D
-11.5707,130.66266,367,0.43,0.62,2026-09-17,0419,N,high,2.0NRT,309.5,45.04,D
-11.5712,130.65866,367,0.43,0.62,2026-09-17,0419,N,high,2.0NRT,312.61,33.79,D
-11.48232,131.3615,339.19,0.38,0.59,2026-09-17,0419,N,nominal,2.0NRT,305.27,4.83,D
-11.48323,131.35435,356.22,0.38,0.59,2026-09-17,0419,N,nominal,2.0NRT,309.04,13.1,D
-11.56969,130.67075,352.12,0.43,0.62,2026-09-17,0419,N,nominal,2.0NRT,308.62,14.55,D
-11.5717,130.65471,335.93,0.43,0.62,2026-09-17,0419,N,nominal,2.0NRT,304.99,33.79,D
-11.56495,130.6619,367,0.43,0.62,2026-09-17,0419,N,high,2.0NRT,302.31,45.04,D
-11.47637,131.36441,339.39,0.38,0.59,2026-09-17,0419,N,nominal,2.0NRT,305.24,4.83,D
-11.56595,130.65395,356.1,0.43,0.62,2026-09-17,0419,N,nominal,2.0NRT,303.55,33.79,D
-11.57651,130.56926,341.32,0.44,0.62,2026-09-17,0419,N,nominal,2.0NRT,307.29,3.53,D
-11.56545,130.65793,292.9,0.43,0.62,2026-09-17,0419,N,low,2.0NRT,320.91,33.79,D
-11.47088,131.36372,347.25,0.38,0.59,2026-09-17,0419,N,nominal,2.0NRT,306.29,3.91,D
-11.45946,131.36589,367,0.38,0.59,2026-09-17,0419,N,high,2.0NRT,309.19,6.51,D
-9.10676,147.12923,347.83,0.5,0.49,2026-09-17,0419,N,nominal,2.0NRT,296.08,9,D
-11.45901,131.36938,330.4,0.38,0.59,2026-09-17,0419,N,nominal,2.0NRT,302.93,6.51,D
-11.45397,131.36516,351.8,0.38,0.59,2026-09-17,0419,N,nominal,2.0NRT,304.59,6.51,D
-11.45442,131.36163,333.28,0.38,0.59,2026-09-17,0419,N,nominal,2.0NRT,305.69,8.33,D
-11.55161,130.53271,344.54,0.44,0.62,2026-09-17,0419,N,nominal,2.0NRT,306.65,7.38,D
-11.55212,130.52861,345.99,0.44,0.62,2026-09-17,0419,N,nominal,2.0NRT,308.42,7.38,D
-11.55262,130.52448,341.22,0.44,0.62,2026-09-17,0419,N,nominal,2.0NRT,307.82,6.03,D
-11.55313,130.52039,334.8,0.44,0.62,2026-09-17,0419,N,low,2.0NRT,307.73,6.03,D
-11.30303,132.46744,367,0.32,0.55,2026-09-17,0419,N,high,2.0NRT,307.49,8.51,D
-11.30341,132.46449,367,0.32,0.55,2026-09-17,0419,N,high,2.0NRT,308.05,7.59,D
-11.30378,132.46159,367,0.32,0.55,2026-09-17,0419,N,high,2.0NRT,308.62,7.59,D
-11.54579,130.53214,367,0.44,0.62,2026-09-17,0419,N,high,2.0NRT,313.31,7.38,D
-11.30415,132.45869,330.67,0.32,0.55,2026-09-17,0419,N,nominal,2.0NRT,305.23,3.61,D
-11.5463,130.528,347.8,0.44,0.62,2026-09-17,0419,N,nominal,2.0NRT,309.1,7.38,D
-11.29756,132.4698,367,0.32,0.55,2026-09-17,0419,N,high,2.0NRT,306.38,6.13,D
-11.44068,131.33766,367,0.39,0.59,2026-09-17,0419,N,high,2.0NRT,307.74,8.45,D
-11.44112,131.33412,367,0.39,0.59,2026-09-17,0419,N,high,2.0NRT,309.04,8.45,D
-11.29794,132.46684,355.57,0.32,0.55,2026-09-17,0419,N,nominal,2.0NRT,307.24,6.13,D
-11.44156,131.33061,341.95,0.39,0.59,2026-09-17,0419,N,nominal,2.0NRT,308.25,7.37,D
-11.29208,132.47221,367,0.32,0.55,2026-09-17,0419,N,high,2.0NRT,307.58,8.89,D
-11.29246,132.46927,367,0.32,0.55,2026-09-17,0419,N,high,2.0NRT,306.29,6.13,D
