artifact_id,region_id,block_id,block_row,block_col,longitude,latitude,month,product_id,eligible_land_cell_days,valid_cell_days,detected_cell_days,native_rate_per_1000,support_fraction,observation_status,comparison_status,investigation_priority
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r110_c077,110,77,92.48094,20.79167,2023-03,myd14a1_061_aqua,3079,2863,0,0.0,0.929847,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r110_c078,110,78,92.57008,20.79167,2023-03,myd14a1_061_aqua,2905,2642,0,0.0,0.909466,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r110_c079,110,79,92.65922,20.79167,2023-03,myd14a1_061_aqua,2821,2577,0,0.0,0.913506,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r110_c080,110,80,92.74836,20.79167,2023-03,myd14a1_061_aqua,155,141,0,0.0,0.909677,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r111_c076,111,76,92.3409,20.70833,2023-03,myd14a1_061_aqua,12,11,0,0.0,0.916667,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r111_c077,111,77,92.42999,20.70833,2023-03,myd14a1_061_aqua,1683,1551,1,0.6447,0.921569,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r111_c078,111,78,92.51908,20.70833,2023-03,myd14a1_061_aqua,2995,2759,0,0.0,0.921202,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r111_c079,111,79,92.60817,20.70833,2023-03,myd14a1_061_aqua,2596,2336,3,1.2842,0.899846,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r111_c080,111,80,92.69726,20.70833,2023-03,myd14a1_061_aqua,1408,1270,1,0.7874,0.901989,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r112_c078,112,78,92.46834,20.625,2023-03,myd14a1_061_aqua,662,582,0,0.0,0.879154,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r112_c079,112,79,92.55738,20.625,2023-03,myd14a1_061_aqua,2347,2048,0,0.0,0.872603,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r112_c080,112,80,92.64642,20.625,2023-03,myd14a1_061_aqua,2020,1770,0,0.0,0.876238,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r112_c081,112,81,92.73546,20.625,2023-03,myd14a1_061_aqua,101,95,0,0.0,0.940594,available,calibration_not_released,unavailable
